player_id,first_name,last_name,nationality,birth_city,primary_position,birth_date,birth_state_province,height_cm,weight_kg,shoots_catches
8464984,Josh,Green,CAN,Camrose,C,1977-11-16,AB,190.5,98.883056,L
8469582,Colin,Stuart,USA,Rochester,LW,1982-07-08,MN,187.96,92.98636,L
8468510,Jeff,Taffe,USA,Hastings,LW,1981-02-19,MN,190.5,93.893544,L
8468086,Alexandre,Giroux,CAN,Quebec City,LW,1981-06-16,QC,190.5,94.347136,L
8467937,Michael,Zigomanis,CAN,Toronto,C,1981-01-17,ON,182.88,90.7184,R
8470301,Andre,Deveaux,BHS,Freeport,C,1984-02-23,unknown,190.5,108.408488,R
8470321,Patrick,Rissmiller,USA,Belmont,LW,1978-10-26,MA,193.04,102.0582,L
8475102,Travis,Turnbull,USA,St. Louis,C,1986-07-07,MO,182.88,87.543256,R
8473456,Rhett,Rakhshani,USA,Orange,RW,1988-03-06,CA,177.8,82.553744,R
8470203,Greg,Mauldin,USA,Boston,LW,1982-06-10,MA,180.34,88.45044,R
8460661,Shane,Hnidy,CAN,Neepawa,D,1975-11-08,MB,187.96,92.532768,R
8476791,Scott,Arnold,CAN,Montreal,RW,1989-06-23,QC,187.96,88.45044,R
8474670,Andre,Petersson,SWE,Olofstrom,RW,1990-09-11,unknown,175.26,79.3786,R
8473931,Lee,Sweatt,USA,Elburn,D,1985-08-13,IL,175.26,88.45044,R
8471846,Kris,Fredheim,CAN,Campbell River,D,1987-02-23,BC,187.96,77.11064,R
8476224,Chay,Genoway,CAN,Swan River,D,1986-12-20,MB,175.26,80.28578399999999,L
8474195,Maksim,Mayorov,RUS,Leninogorsk,LW,1989-03-26,unknown,187.96,89.811216,L
8474488,Matt,Climie,CAN,Leduc,G,1983-02-11,AB,190.5,87.996848,L
8474771,Peter,Mannino,USA,Farmington Hills,G,1984-02-17,MI,185.42,88.45044,L
8473898,Paul,Szczechura,CAN,Brantford,C,1985-11-30,ON,177.8,84.368112,R
8471268,Victor,Oreskovich,CAN,Whitby,RW,1986-08-15,ON,190.5,97.52228,R
8474046,Alex,Plante,CAN,Brandon,D,1989-05-09,MB,193.04,104.32616,R
8458543,Jassen,Cullimore,CAN,Simcoe,D,1972-12-04,ON,195.58,106.59412,L
8474657,Jamie,Arniel,CAN,Kingston,C,1989-11-16,ON,180.34,83.007336,R
8470648,Stefan,Meyer,CAN,Medicine Hat,LW,1985-07-20,AB,187.96,90.7184,L
8474693,Tomas,Kubalik,CZE,Plzen,RW,1990-05-01,unknown,187.96,96.161504,R
8475641,Brendon,Nash,CAN,Calgary,D,1987-03-31,AB,190.5,95.25431999999999,L
8471223,Boris,Valabik,SVK,Nitra,D,1986-02-14,unknown,200.66,115.66596,L
8469516,Brendan,Bell,CAN,Ottawa,D,1983-03-31,ON,187.96,92.98636,L
8474002,Colby,Cohen,USA,Villanova,D,1989-04-25,PA,187.96,90.7184,R
8467906,Jonas,Andersson,SWE,Lidingo,RW,1981-02-24,unknown,190.5,92.532768,L
8470263,David,Leneveu,CAN,Fernie,G,1983-05-23,BC,185.42,86.18248,L
8474647,Ian,Schultz,CAN,Calgary,RW,1990-02-04,AB,187.96,91.625584,R
8469120,Raitis,Ivanans,LVA,Riga,LW,1979-01-03,unknown,193.04,104.779752,L
8471863,Mario,Bliznak,SVK,Trencin,C,1987-03-06,unknown,182.88,83.91452,L
8475677,Linus,Klasen,SWE,Stockholm,LW,1986-02-19,unknown,172.72,79.83219199999999,L
8471848,Andrey,Zubarev,RUS,Ufa,D,1987-03-03,unknown,185.42,95.25431999999999,L
8469716,Severin,Blindenbacher,CHE,Zürich,D,1983-03-15,unknown,180.34,85.728888,R
8467335,Mark,Bell,CAN,St. Pauls,C,1980-08-05,ON,193.04,99.79024,L
8471728,Brodie,Dupont,CAN,Russell,LW,1987-02-17,MB,187.96,95.25431999999999,L
8473488,Sergei,Shirokov,RUS,Moscow,LW,1986-03-10,unknown,177.8,88.45044,R
8476803,Shawn,Hunwick,USA,Sterling Heights,G,1987-04-09,MI,170.18,75.296272,L
8468499,Krys,Kolanos,CAN,Calgary,C,1981-07-27,AB,187.96,88.45044,R
8471822,Brian,Foster,USA,Pembroke,G,1987-02-04,NH,187.96,83.91452,L
8474163,Kevin,Marshall,CAN,Boucherville,D,1989-03-10,QC,185.42,86.636072,L
8476208,Matt,Campanale,USA,Chester Springs,D,1988-02-14,PA,180.34,90.7184,L
8471764,Patrick,Davis,USA,Sterling Heights,RW,1986-12-28,MI,187.96,88.45044,R
8475934,Dennis,Endras,DEU,Immenstadt,G,1985-07-14,unknown,182.88,75.749864,L
8471302,Justin,Pogge,CAN,Fort McMurray,G,1986-04-22,AB,190.5,89.357624,L
8471429,Tyler,Eckford,CAN,Vancouver,D,1985-09-08,BC,185.42,102.0582,L
8476243,Iiro,Tarkki,FIN,Rauma,G,1985-07-01,unknown,187.96,86.18248,L
8471780,Patrick,McNeill,CAN,Strathroy,D,1987-03-17,ON,182.88,88.45044,L
8470809,Jeremy,Williams,CAN,Regina,RW,1984-01-26,SK,182.88,86.636072,R
8473532,Mark,Dekanich,CAN,N. Vancouver,G,1986-05-10,BC,187.96,83.91452,L
8473539,Carl,Sneep,USA,St. Louis Park,D,1987-11-05,MN,193.04,95.25431999999999,R
8474585,Tyler,Cuma,CAN,Toronto,D,1990-01-19,ON,185.42,87.996848,L
8471786,Ray,Macias,USA,Long Beach,D,1986-09-18,CA,187.96,88.45044,R
8474154,Andreas,Thuresson,SWE,Kristianstad,RW,1987-11-18,unknown,185.42,93.439952,R
8473913,Sean,Collins,USA,Troy,D,1983-10-30,MI,185.42,92.98636,R
8475990,Jamie,Doornbosch,CAN,Scarborough,D,1990-02-01,ON,187.96,89.811216,L
8471265,Raymond,Sawada,CAN,Richmond,RW,1985-02-19,BC,187.96,93.893544,R
8471011,Garrett,Stafford,USA,Los Angeles,D,1980-01-28,CA,185.42,93.893544,R
8474691,Philippe,Cornet,CAN,Val-Senneville,LW,1990-03-28,QC,182.88,88.904032,L
8471845,Jean-Philippe,Levasseur,CAN,Victoriaville,G,1987-01-15,QC,185.42,92.98636,R
8475173,Scott,Glennie,CAN,Oakville,RW,1991-02-22,ON,185.42,90.7184,R
8474107,Maxim,Goncharov,RUS,Moscow,D,1989-06-15,unknown,190.5,97.52228,R
8474194,Timo,Pielmeier,DEU,Deggendorf,G,1989-07-07,unknown,180.34,79.3786,L
8475950,Marcel,Mueller,DEU,Berlin,C,1988-07-10,unknown,190.5,99.79024,L
8469479,Jason,Bacashihua,USA,Garden City,G,1982-09-20,MI,180.34,80.28578399999999,L
8476674,Paul,Deutsch,USA,Minneapolis,G,1960-10-24,MN,185.42,81.64656,R
8465113,Brian,Willsie,CAN,Belmont,RW,1978-03-16,ON,185.42,91.625584,R
8473451,Kevin,Montgomery,USA,Rochester,D,1988-04-04,NY,185.42,83.91452,L
8474143,Ryan,Thang,USA,Chicago,LW,1987-05-11,IL,182.88,87.996848,R
8468584,Jon,Disalvatore,USA,Bangor,RW,1981-03-30,ME,185.42,90.7184,R
8475255,Scott,Stajcer,CAN,Cambridge,G,1991-06-14,ON,190.5,90.264808,L
8474729,Mike,Murphy,CAN,Kingston,G,1989-01-15,ON,180.34,78.017824,L
8474500,Derek,Whitmore,USA,Rochester,LW,1984-12-17,NY,177.8,86.18248,L
8470838,Andrew,Joudrey,CAN,Halifax,C,1984-07-15,NS,177.8,83.91452,L
8474737,Patrick,Killeen,CAN,Almonte,G,1990-04-15,ON,193.04,92.532768,L
8468113,Jeff,Finger,USA,Houghton,D,1979-12-18,MI,185.42,94.80072799999999,R
8473611,Shane,Sims,USA,East Amherst,D,1988-04-30,NY,185.42,88.45044,R
8475219,Kristopher,Foucault,CAN,Calgary,LW,1990-12-12,AB,185.42,85.275296,L
8473916,Steve,Wagner,USA,Grand Rapids,D,1984-03-06,MN,187.96,90.7184,L
8458172,Darryl,Sydor,CAN,Edmonton,D,1972-05-13,AB,185.42,95.707912,L
8469509,Nathan,Paetsch,CAN,Leroy,D,1983-03-30,SK,185.42,89.811216,L
8459426,Paul,Kariya,CAN,Vancouver,LW,1974-10-16,BC,177.8,83.91452,L
8462060,Georges,Laraque,CAN,Montreal,RW,1976-12-07,QC,193.04,111.13004,R
8462823,Glen,Metropolit,CAN,Toronto,C,1974-06-25,ON,177.8,88.904032,R
8459574,Darcy,Tucker,CAN,Castor,RW,1975-03-15,AB,177.8,80.739376,L
8471396,Derek,Peltier,USA,Plymouth,D,1985-03-14,MN,180.34,86.18248,L
8472263,Chris,Durno,CAN,Scarborough,LW,1980-10-31,ON,193.04,101.151016,L
8458229,Keith,Tkachuk,USA,Melrose,LW,1972-03-28,MA,187.96,106.59412,L
8459122,Stephane,Yelle,CAN,Ottawa,C,1974-05-09,ON,187.96,82.553744,L
8466232,Quintin,Laing,CAN,Harris,LW,1979-06-08,SK,190.5,87.543256,L
8470876,Nick,Tarnasky,CAN,Rocky Mountain House,LW,1984-11-25,AB,187.96,104.32616,L
8470631,Kamil,Kreps,CZE,Litomerice,C,1984-11-18,unknown,187.96,87.996848,R
8468427,Brian,Pothier,USA,New Bedford,D,1977-04-15,MA,182.88,92.532768,L
8471895,Shaun,Heshka,CAN,Melville,D,1985-07-30,SK,185.42,94.347136,R
8467583,Dean,Arsene,CAN,Murrayville,D,1980-07-20,BC,187.96,92.98636,L
8456966,Robert,Lang,CZE,Teplice,C,1970-12-19,unknown,190.5,98.429464,R
8466202,Maxim,Afinogenov,RUS,Moscow,RW,1979-09-04,unknown,182.88,86.18248,L
8456887,Vyacheslav,Kozlov,RUS,Voskresensk,LW,1972-05-03,unknown,177.8,86.18248,L
8469488,Mark,Popovic,CAN,Stoney Creek,D,1982-10-11,ON,185.42,92.98636,L
8469575,Christoph,Schubert,DEU,Munich,D,1982-02-05,unknown,190.5,104.32616,L
8470625,Ryan,Stone,CAN,Calgary,C,1985-03-20,AB,187.96,93.893544,L
8470608,Robert,Nilsson,SWE,Calgary,C,1985-01-10,AB,180.34,83.91452,L
8470004,Jeff,Hoggan,CAN,Hope,RW,1978-02-01,BC,185.42,87.543256,L
8459443,Anders,Eriksson,SWE,Bollnas,D,1975-01-09,unknown,190.5,101.604608,L
8467357,Jonathan,Cheechoo,CAN,Moose Factory,RW,1980-07-15,ON,185.42,93.439952,R
8459450,Shean,Donovan,CAN,Timmins,RW,1975-01-22,ON,190.5,98.883056,R
8445550,Rob,Blake,CAN,Simcoe,D,1969-12-10,ON,193.04,99.79024,R
8462045,Jay,McKee,CAN,Kingston,D,1977-09-08,ON,193.04,92.079176,L
8456464,Bill,Guerin,USA,Worcester,RW,1970-11-09,MA,187.96,99.79024,R
8467491,Rickard,Wallin,SWE,Stockholm,C,1980-04-09,unknown,187.96,88.45044,L
8467343,Martin,Skoula,CZE,Litomerice,D,1979-10-28,unknown,190.5,102.511792,L
8468090,Garnet,Exelby,CAN,Craik,D,1981-08-16,SK,185.42,97.52228,L
8460507,Wayne,Primeau,CAN,Scarborough,C,1976-06-04,ON,193.04,102.0582,L
8467882,Jamie,Lundmark,CAN,Edmonton,C,1981-01-16,AB,182.88,89.357624,R
8471671,Dustin,Kohn,CAN,Edmonton,D,1987-02-02,AB,185.42,90.7184,L
8459094,Ian,Laperriere,CAN,Montreal,RW,1974-01-19,QC,185.42,90.7184,R
8468786,Riley,Cote,CAN,Winnipeg,LW,1982-03-16,MB,187.96,99.79024,L
8471263,Enver,Lisin,RUS,Moscow,RW,1986-04-22,unknown,187.96,90.7184,L
8469477,Lukas,Krajicek,CZE,Prostejov,D,1983-03-11,unknown,190.5,92.98636,L
8469543,Evgeny,Artyukhin,RUS,Moscow,RW,1983-04-04,unknown,193.04,115.66596,L
8446053,Chris,Chelios,USA,Chicago,D,1962-01-25,IL,182.88,86.636072,R
8470101,Tim,Conboy,USA,Farmington,D,1982-03-22,MN,187.96,95.25431999999999,R
8458519,Aaron,Ward,CAN,Windsor,D,1973-01-17,ON,187.96,94.80072799999999,R
8445735,Rod,Brind'Amour,CAN,Ottawa,C,1970-08-09,ON,185.42,92.98636,L
8459547,Scott,Walker,CAN,Cambridge,RW,1973-07-19,ON,177.8,88.904032,R
8458517,Scott,Niedermayer,CAN,Edmonton,D,1973-08-31,AB,185.42,87.996848,L
8475381,Mika,Pyorala,FIN,Oulu,C,1981-07-13,unknown,182.88,86.18248,L
8459246,Donald,Brashear,USA,Bedford,LW,1972-01-07,IN,190.5,107.501304,L
8475128,Ilkka,Heikkinen,FIN,Rauma,D,1984-11-13,unknown,187.96,92.98636,L
8466292,Todd,Fedoruk,CAN,Redwater,LW,1979-02-13,AB,187.96,105.233344,L
8471188,Andy,Wozniewski,USA,Buffalo Grove,D,1980-05-25,IL,195.58,102.0582,L
8459024,Jere,Lehtinen,FIN,Espoo,RW,1973-06-24,unknown,182.88,87.996848,R
8471457,Gregory,Stewart,CAN,Kitchener,LW,1986-05-21,ON,187.96,91.625584,L
8458573,Michael,Nylander,SWE,Stockholm,C,1972-10-03,unknown,185.42,90.7184,L
8473385,Ville,Koistinen,FIN,Oulu,D,1982-06-17,unknown,180.34,84.821704,L
8459001,Kirk,Maltby,CAN,Guelph,LW,1972-12-22,ON,182.88,88.45044,R
8457261,Brad,May,CAN,Toronto,LW,1971-11-29,ON,185.42,96.615096,L
8473975,Erik,Ersberg,SWE,Sala,G,1982-03-08,unknown,182.88,74.84268,L
8470058,Staffan,Kronwall,SWE,Järfälla,D,1982-09-10,unknown,190.5,94.80072799999999,L
8465161,Steve,Valiquette,CAN,Etobicoke,G,1977-08-20,ON,198.12,95.25431999999999,L
8467355,Andrew,Peters,CAN,St. Catharines,LW,1980-05-05,ON,193.04,108.86207999999999,L
8470225,Ilkka,Pikkarainen,FIN,Sonkajärvi,RW,1981-04-19,unknown,187.96,97.52228,R
8473924,Cory,Murphy,CAN,Kanata,D,1978-02-13,ON,175.26,79.3786,R
8458536,Dean,McAmmond,CAN,Grand Cache,C,1973-06-15,AB,180.34,88.45044,L
8475638,Brayden,Irwin,CAN,Toronto,C,1987-03-24,ON,195.58,97.52228,R
8475617,Rob,Bordson,USA,Duluth,C,1988-06-09,MN,187.96,86.18248,L
8459648,Pavol,Demitra,SVK,Dubnica nad Váhom,RW,1974-11-29,unknown,182.88,90.7184,L
8460500,Nolan,Baumgartner,CAN,Calgary,D,1976-03-23,AB,187.96,88.45044,R
8469658,Cristobal,Huet,FRA,St-Martin-d'Hères,G,1975-09-03,unknown,185.42,92.98636,L
8449895,Owen,Nolan,CAN,Belfast,RW,1972-02-12,unknown,185.42,97.068688,R
8460770,Kim,Johnsson,SWE,Malmö,D,1976-03-16,unknown,185.42,87.543256,L
8466300,Ben,Guite,CAN,Montreal,RW,1978-07-17,QC,185.42,95.25431999999999,R
8459064,Derek,Armstrong,CAN,Ottawa,C,1973-04-23,ON,182.88,89.357624,R
8471221,Alexandre,Picard,CAN,Les Saules,LW,1985-10-09,QC,187.96,93.439952,L
8459308,Manny,Legace,CAN,Toronto,G,1973-02-04,ON,177.8,90.7184,L
8472215,Ryan,Vesce,USA,Lloyd Harbor,RW,1982-04-07,NY,172.72,79.3786,R
8469666,Brandon,Bochenski,USA,Blaine,RW,1982-04-04,MN,185.42,88.45044,R
8472338,Jaime,Sifers,USA,Stratford,D,1983-01-18,CT,180.34,89.811216,R
8459433,Brendan,Witt,CAN,Humboldt,D,1975-02-20,SK,187.96,101.151016,L
8459534,Miroslav,Satan,SVK,Topolcany,RW,1974-10-22,unknown,190.5,86.636072,L
8471711,Scott,Jackson,CAN,Salmon Arm,D,1987-02-05,BC,190.5,99.336648,L
8451224,Mathieu,Schneider,USA,New York City,D,1969-06-12,NY,180.34,87.089664,L
8470170,Ole-Kristian,Tollefsen,NOR,Oslo,D,1984-03-29,unknown,187.96,95.707912,L
8474177,Jon,Kalinski,CAN,Bonnyville,LW,1987-05-25,AB,185.42,79.3786,L
8470370,Charles,Linglet,CAN,Montreal,LW,1982-06-22,QC,187.96,92.98636,L
8462117,Vesa,Toskala,FIN,Tampere,G,1977-05-20,unknown,177.8,89.811216,L
8471972,Ryan,Keller,CAN,Saskatoon,RW,1984-01-06,SK,177.8,88.904032,R
8471336,David,Laliberte,CAN,St-Jean-Sur-Richelie,RW,1986-03-17,QC,185.42,87.996848,R
8472248,Jared,Ross,USA,Huntsville,C,1982-09-18,AL,177.8,79.3786,L
8470575,Tom,Preissing,USA,Arlington Heights,D,1978-12-03,IL,182.88,89.357624,R
8475080,Johan,Backlund,SWE,Skellefteå,G,1981-07-24,unknown,187.96,89.811216,L
8473496,Oskar,Osala,FIN,Vaasa,LW,1987-12-26,unknown,193.04,99.336648,L
8467857,Jason,Krog,CAN,Fernie,C,1975-10-09,BC,180.34,83.91452,R
8473420,Marc,Cheverie,CAN,Cole Harbour,G,1987-02-22,NS,190.5,84.368112,L
8473471,Daniel,Larsson,SWE,Boden,G,1986-02-07,unknown,182.88,83.460928,L
8470223,Yan,Stastny,USA,Quebec City,C,1982-09-30,QC,177.8,86.636072,L
8471282,Casey,Borer,USA,Minneapolis,D,1985-07-28,MN,187.96,92.98636,L
8471829,Justin,Mercier,USA,Erie,C,1987-06-25,PA,180.34,86.18248,L
8474436,Brock,Trotter,CAN,Brandon,LW,1987-01-16,MB,177.8,81.64656,R
8471372,Ben,Walter,CAN,Beaconsfield,C,1984-05-11,QC,185.42,86.18248,L
8475085,MacGregor,Sharp,CAN,Red Deer,C,1985-10-01,AB,185.42,83.91452,L
8468503,Nathan,Smith,CAN,Edmonton,C,1982-02-09,AB,187.96,93.439952,L
8468517,Andy,Hilbert,USA,Howell,LW,1981-02-06,MI,177.8,85.275296,L
8470383,Chris,Minard,CAN,Owen sound,LW,1981-11-18,ON,185.42,86.18248,L
8470064,Steven,Goertzen,CAN,Stony Plain,RW,1984-05-26,AB,187.96,97.975872,R
8475605,Jake,Newton,USA,San Jacinto,D,1988-09-22,CA,190.5,90.7184,L
8475086,Corey,Elkins,USA,West Bloomfield,C,1985-02-23,MI,187.96,97.068688,L
8466260,Kyle,Calder,CAN,Mannville,LW,1979-01-05,AB,180.34,80.28578399999999,L
8470131,Dwight,Helminen,USA,Hancock,C,1983-06-22,MI,177.8,86.636072,L
8470119,Brett,Skinner,CAN,Brandon,D,1983-06-28,MB,185.42,83.007336,L
8471327,Wes,O'Neill,CAN,Windsor,D,1986-03-03,ON,193.04,97.52228,L
8471713,Petr,Kalus,CZE,Ostrava,RW,1987-06-29,unknown,185.42,91.171992,L
8473797,Chris,Lee,CAN,MacTier,D,1980-10-03,ON,182.88,83.91452,L
8470899,Triston,Grant,CAN,Neepawa,LW,1984-02-02,MB,185.42,95.707912,L
8470970,Drew,Larman,USA,Buffalo,C,1985-05-15,NY,190.5,88.45044,R
8471736,Radek,Smolenak,CZE,Prague,LW,1986-12-03,unknown,187.96,93.893544,L
8470735,Greg,Moore,USA,Lisbon,RW,1984-03-26,ME,185.42,102.0582,R
8473491,Tomas,Kana,CZE,Opava,C,1987-11-29,unknown,182.88,92.532768,R
8473438,Mathieu,Carle,CAN,Gatineau,D,1987-09-30,QC,182.88,92.079176,R
8471747,Mikko,Lehtonen,FIN,Espoo,RW,1987-04-01,unknown,190.5,88.904032,R
8470820,Matt,Zaba,CAN,Yorkton,G,1983-07-14,SK,185.42,86.18248,L
8468523,Matt,Pettinger,CAN,Edmonton,LW,1980-10-22,AB,185.42,92.98636,L
8470208,Joey,Mormina,CAN,Montreal,D,1982-06-29,QC,198.12,99.79024,L
8471704,Vladimir,Mihalik,SVK,Presov,D,1987-01-29,unknown,203.2,111.583632,L
8468568,Kurt,Sauer,USA,St. Cloud,D,1981-01-16,MN,193.04,100.697424,L
8465028,Boyd,Kane,CAN,Swift Current,LW,1978-04-18,SK,187.96,103.872568,L
8451302,Brendan,Shanahan,CAN,Mimico,LW,1969-01-23,ON,190.5,99.79024,R
8475130,Alexander,Salak,CZE,Strakonice,G,1987-01-05,unknown,185.42,85.728888,L
8473510,Jonas,Junland,SWE,Linkoping,D,1987-11-15,unknown,187.96,90.7184,L
8470584,Wade,Dubielewicz,CAN,Invermere,G,1979-01-30,BC,177.8,83.91452,L
8471738,Perttu,Lindgren,FIN,Tampere,C,1987-08-26,unknown,182.88,85.275296,L
8473687,Trevor,Frischmon,USA,Ham Lake,C,1981-08-05,MN,182.88,91.625584,L
8470671,Danny,Irmen,USA,Fargo,C,1984-09-06,ND,182.88,82.553744,R
8468121,Darren,Haydar,CAN,Toronto,RW,1979-10-22,ON,175.26,77.11064,R
8474511,Jeff,Penner,CAN,Steinbach,D,1987-04-13,MB,177.8,83.007336,R
8475607,Cameron,MacIntyre,CAN,Sooke,RW,1985-10-03,BC,185.42,102.0582,R
8468707,Guillaume,Lefebvre,CAN,Amos,LW,1981-05-07,QC,185.42,90.7184,L
8473582,Ivan,Vishnevskiy,RUS,Barnaul,D,1988-02-18,unknown,182.88,87.543256,L
8475270,Anton,Klementyev,RUS,Togliatti,D,1990-03-25,unknown,185.42,89.811216,R
8467422,Rob,Davison,CAN,St. Catharines,D,1980-05-01,ON,187.96,97.52228,L
8471781,Jeremy,Duchesne,USA,Silver Spring,G,1986-10-17,MD,182.88,91.171992,L
8474708,Alexander,Pechurskiy,RUS,Magnitogorsk,G,1990-06-04,unknown,182.88,84.821704,L
8469844,Josh,Gratton,CAN,Brantford,LW,1982-09-09,ON,187.96,97.52228,L
8474662,Johan,Motin,SWE,Karlskoga,D,1989-10-10,unknown,187.96,99.79024,R
8471290,Peter,Olvecky,SVK,Nove Zamky,LW,1985-10-11,unknown,187.96,99.79024,L
8450978,Jeremy,Roenick,USA,Boston,C,1970-01-17,MA,185.42,92.98636,R
8470843,Nathan,McIver,CAN,Summerside,D,1985-01-06,PE,187.96,92.98636,L
8467909,Alexei,Semenov,RUS,Murmansk,D,1981-04-10,unknown,198.12,111.13004,L
8469587,Tomas,Plihal,CZE,Frydlant,C,1983-03-28,unknown,185.42,95.25431999999999,L
8469629,Tom,Cavanagh,USA,Warwick,RW,1982-03-24,RI,182.88,90.7184,L
8456547,Bret,Hedican,USA,St. Paul,D,1970-08-10,MN,187.96,95.25431999999999,L
8466203,Josef,Melichar,CZE,Ceské Budejovice,D,1979-01-20,unknown,187.96,99.79024,L
8459493,Marek,Malik,CZE,Ostrava,D,1975-06-24,unknown,198.12,106.59412,L
8471277,Martins,Karsums,LVA,Riga,RW,1986-02-26,unknown,177.8,89.811216,R
8446788,Sergei,Fedorov,RUS,Pskov,C,1969-12-13,unknown,187.96,93.893544,L
8459428,Viktor,Kozlov,RUS,Togliatti,C,1975-02-14,unknown,193.04,105.233344,R
8467354,Dmitri,Kalinin,RUS,Chelyabinsk,D,1980-07-22,unknown,190.5,95.25431999999999,L
8447958,Bobby,Holik,CZE,Jihlava,C,1971-01-01,unknown,193.04,104.32616,R
8468650,Erik,Reitz,USA,Detroit,D,1982-07-29,MI,185.42,100.697424,R
8458530,Markus,Naslund,SWE,Ornskoldsvik,LW,1973-07-30,unknown,182.88,86.636072,L
8459479,Ville,Peltonen,FIN,Vantaa,LW,1973-05-24,unknown,180.34,82.553744,L
8460735,Richard,Zednik,SVK,Bystrica,RW,1976-01-06,unknown,182.88,90.7184,L
8465968,Brett,McLean,CAN,Comox,C,1978-08-14,BC,180.34,83.460928,L
8470266,Tobias,Stephan,CHE,Zürich,G,1984-01-21,unknown,187.96,81.64656,L
8473973,Antti,Pihlstrom,FIN,Vantaa,LW,1984-10-22,unknown,180.34,86.18248,L
8460254,Greg,De Vries,CAN,Sundridge,D,1973-01-04,ON,187.96,92.98636,L
8459441,Landon,Wilson,USA,St. Louis,RW,1975-03-13,MO,190.5,101.604608,R
8467939,Dan,Jancevski,CAN,Windsor,D,1981-06-15,ON,190.5,100.697424,L
8460105,Radek,Bonk,CZE,Krnov,C,1976-01-09,unknown,187.96,95.25431999999999,L
8471778,Jordan,Lavallee-Smotherman,USA,Corvallis,LW,1986-05-11,OR,190.5,102.0582,L
8466399,Eric,Perrin,CAN,Laval,C,1975-11-01,QC,175.26,81.64656,L
8448772,Claude,Lemieux,CAN,Buckingham,RW,1965-07-16,QC,185.42,97.52228,R
8467956,Niclas,Havelid,SWE,Stockholm,D,1973-04-12,unknown,182.88,90.7184,L
8471360,Steve,Regier,CAN,Edmonton,LW,1984-08-31,AB,193.04,87.996848,L
8469733,Cam,Paddock,CAN,N. Vancouver,C,1983-03-22,BC,182.88,80.739376,R
8469689,Tomas,Mojzis,CZE,Kolin,D,1982-05-02,unknown,185.42,88.45044,L
8445739,Patrice,Brisebois,CAN,Montreal,D,1971-01-27,QC,187.96,89.357624,R
8460540,Mathieu,Dandenault,CAN,Sherbrooke,RW,1976-02-03,QC,182.88,94.347136,R
8468647,Craig,Weller,CAN,Calgary,RW,1981-03-17,AB,193.04,99.79024,R
8460639,Andre,Roy,USA,Port Chester,RW,1975-02-08,NY,193.04,103.872568,L
8466147,Jason,Ward,CAN,Chapleau,RW,1979-01-16,ON,187.96,94.347136,R
8470639,Dan,Fritsche,USA,Parma,C,1985-07-13,OH,185.42,92.532768,R
8450900,Gary,Roberts,CAN,North York,LW,1966-05-23,ON,187.96,97.52228,L
8459425,Chris,Gratton,CAN,Brantford,C,1975-07-05,ON,193.04,102.511792,L
8462115,Daniel,Tjarnqvist,SWE,Umea,D,1976-10-14,unknown,185.42,93.893544,L
8467483,Tyler,Arnason,USA,Oklahoma City,C,1979-03-16,OK,180.34,92.532768,L
8469528,Garth,Murray,CAN,Regina,C,1982-09-17,SK,187.96,95.25431999999999,L
8456850,Ken,Klee,USA,Indianapolis,D,1971-04-24,IN,185.42,95.25431999999999,R
8468548,Joel,Lundqvist,SWE,Are,C,1982-03-02,unknown,185.42,87.996848,L
8464960,Boyd,Devereaux,CAN,Seaforth,C,1978-04-16,ON,187.96,88.45044,L
8467531,Jonas,Frogren,SWE,Falun,D,1980-08-28,unknown,185.42,85.728888,L
8467350,Mike,Van Ryn,CAN,London,D,1979-05-14,ON,185.42,96.615096,R
8448382,Curtis,Joseph,CAN,Keswick,G,1967-04-29,ON,180.34,87.543256,L
8470373,Jeff,Hamilton,USA,Dayton,C,1977-09-04,OH,177.8,83.91452,R
8465067,Jesse,Boulerice,USA,Plattsburgh,RW,1978-08-10,NY,187.96,97.52228,R
8471235,Lukas,Kaspar,CZE,Most,LW,1985-09-23,unknown,187.96,102.0582,R
8465175,Dan,Hinote,USA,Leesburg,RW,1977-01-30,FL,182.88,84.821704,R
8467348,Christian,Backman,SWE,Gothenburg,D,1980-04-28,unknown,193.04,95.25431999999999,L
8473904,Kyle,Greentree,CAN,Victoria,LW,1983-11-15,BC,190.5,97.52228,L
8458976,Michael,Peca,CAN,Toronto,C,1974-03-26,ON,180.34,83.007336,R
8469475,Jiri,Novotny,CZE,Pelhrimov,C,1983-08-12,unknown,190.5,92.532768,R
8468560,Ryan,Bayda,CAN,Saskatoon,LW,1980-12-09,SK,180.34,83.91452,L
8470743,Lasse,Kukkonen,FIN,Oulu,D,1981-09-18,unknown,182.88,86.18248,L
8469044,Wade,Brookbank,CAN,Lanigan,D,1977-09-29,SK,193.04,102.0582,L
8467949,Frantisek,Kaberle,CZE,Kladno,D,1973-11-08,unknown,182.88,86.18248,L
8467369,Ossi,Vaananen,FIN,Vantaa,D,1980-08-18,unknown,193.04,97.52228,L
8470564,Joe,Motzko,USA,Bemidji,RW,1980-03-14,MN,182.88,83.460928,R
8467905,Michael,Ryan,USA,Boston,C,1980-05-16,MA,185.42,85.275296,L
8473923,Darcy,Campbell,CAN,Airdrie,D,1984-05-12,AB,185.42,81.64656,L
8471803,Brian,Salcido,USA,Hermosa Beach,D,1985-04-14,CA,187.96,85.275296,L
